,acc,uar,epoch,dataset
fold1,0.6583493282149712,0.6693867559582517,179,iemocap
fold2,0.6849056603773584,0.6544197682911582,174,iemocap
fold3,0.5917065390749602,0.5454159218465118,174,iemocap
fold4,0.5767790262172284,0.562836360106475,179,iemocap
fold5,0.6292749658002736,0.5751344332507113,198,iemocap
average,0.6282031039369584,0.6014386478906216,198,iemocap
