,acc,uar
fold1,0.63125,0.6307956245969282
fold2,0.511875,0.512327212708892
fold3,0.553125,0.5521747423155874
fold4,0.50875,0.5052905458579164
fold5,0.59625,0.5954881952781113
average,0.56025,0.559215264151487
