,acc,uar
fold1,0.73375,0.7352242537896546
fold2,0.615,0.6182416990689432
fold3,0.645,0.6409005628517824
fold4,0.57375,0.5740192126200788
fold5,0.57375,0.5743199319931993
average,0.62825,0.6285411320647316
