,acc,uar
fold1,0.6185714285714285,0.59625
fold2,0.6485714285714286,0.6525467329789059
fold3,0.6214285714285714,0.6132316459116253
fold4,0.6014285714285714,0.6103541005648884
fold5,0.5742857142857143,0.5703431372549019
average,0.6128571428571429,0.6085451233420642
