,acc,rec,epoch,dataset
fold1,0.6084452975047985,0.6648258981001639,55,iemocap
fold2,0.6490566037735849,0.6805530118420677,62,iemocap
fold3,0.6331738437001595,0.601392144689566,86,iemocap
fold4,0.6086142322097379,0.6228094489588742,85,iemocap
fold5,0.6019151846785226,0.5326033538803736,29,iemocap
average,0.6202410323733607,0.6204367714942091,29,iemocap
