,acc,rec,epoch,dataset
fold1,0.6746442432082794,0.6853761166972232,39,iemocap_crema-d
fold1,0.6103646833013435,0.6641405044278255,39,iemocap
fold1,0.7073170731707317,0.6801401846090213,39,crema-d
fold2,0.6386440677966102,0.6350463318347264,47,iemocap_crema-d
fold2,0.5037735849056604,0.5640291050783366,47,iemocap
fold2,0.7142857142857143,0.659879826219286,47,crema-d
fold3,0.6705202312138728,0.6411155978742755,88,iemocap_crema-d
fold3,0.5566188197767146,0.5576049259818245,88,iemocap
fold3,0.7473118279569892,0.6571848412171533,88,crema-d
fold4,0.6770480704129993,0.6754540636373746,93,iemocap_crema-d
fold4,0.5823970037453183,0.6054850906862401,93,iemocap
fold4,0.7306468716861082,0.7001024079195872,93,crema-d
fold5,0.6903914590747331,0.7097353595840377,64,iemocap_crema-d
fold5,0.6169630642954856,0.6010704376992836,64,iemocap
fold5,0.7465968586387435,0.7367759043633844,64,crema-d
average,0.670249614341299,0.6693454939255276,64,iemocap_crema-d
average,0.5740234312049044,0.5984660127747021,64,iemocap
average,0.7292316691476574,0.6868166328656864,64,crema-d
