,acc,uar
fold1,0.8288888888888889,0.83525
fold2,0.7555555555555555,0.741
fold3,0.719,0.7190000000000001
fold4,0.731,0.7310000000000001
fold5,0.801,0.801
average,0.7670888888888888,0.7654500000000001
