,acc,uar
fold1,0.825,0.8288305190744215
fold2,0.8225,0.8230330758268957
fold3,0.8025,0.7993944550095086
fold4,0.81125,0.811801545038626
fold5,0.8225,0.8268441597437695
average,0.8167500000000001,0.8179807509386443
