,acc,uar
fold1,0.5585714285714286,0.5372267338056097
fold2,0.5707142857142857,0.5590998115142101
fold3,0.5892857142857143,0.5837418300653595
fold4,0.5757142857142857,0.5653537953673726
fold5,0.5928571428571429,0.5824375261761832
average,0.5774285714285715,0.565571939385747
