,acc,uar
fold1,0.635,0.6349181795596556
fold2,0.60875,0.6062237150401231
fold3,0.628125,0.6283882623590308
fold4,0.599375,0.6001806295157379
fold5,0.636875,0.6376236679954806
average,0.621625,0.6214668908940055
