,acc,uar
fold1,0.4486111111111111,0.5
fold2,0.4917808219178082,0.5107142857142857
fold3,0.473972602739726,0.4930451127819549
fold4,0.4931506849315068,0.49947447447447446
fold5,0.48356164383561645,0.5153469079939668
average,0.47821537290715377,0.5037161561929364
