,acc,rec,epoch,dataset
fold1,0.7658536585365854,0.7329381170175211,77,crema-d
fold2,0.728042328042328,0.6596463152193293,74,crema-d
fold3,0.7774193548387097,0.6334881732761327,27,crema-d
fold4,0.76033934252386,0.674038893992553,69,crema-d
fold5,0.7612565445026178,0.6888971607864722,82,crema-d
average,0.7585822456888203,0.6778017320584017,82,crema-d
