,acc,uar
fold1,0.4816666666666667,0.48455737985865066
fold2,0.56,0.554045126028549
fold3,0.5405,0.5420544622540071
fold4,0.511,0.5098505217335638
fold5,0.545,0.5458287104613134
average,0.5276333333333334,0.5272672400672168
