,acc,uar
fold1,0.59625,0.5960631003943775
fold2,0.58,0.58
fold3,0.596875,0.5957966764418376
fold4,0.5575,0.5547399004003699
fold5,0.546875,0.5475186430490073
average,0.5755,0.5748236640571184
