,acc,rec,epoch,dataset
fold1,0.7004878048780487,0.5830333473011711,66,crema-d
fold2,0.7037037037037037,0.6334101316069228,40,crema-d
fold3,0.6731182795698925,0.7109147976750028,47,crema-d
fold4,0.6733828207847296,0.7125122733888105,86,crema-d
fold5,0.7015706806282722,0.6934343228037206,73,crema-d
average,0.6904526579129293,0.6666609745551255,73,crema-d
