,acc,rec,epoch,dataset
fold1,0.6642949547218628,0.686283357829919,89,iemocap_crema-d
fold1,0.6410748560460653,0.6610219605843792,89,iemocap
fold1,0.6760975609756098,0.664716956149247,89,crema-d
fold2,0.7077966101694916,0.7072828601244612,47,iemocap_crema-d
fold2,0.720754716981132,0.6498831421070064,47,iemocap
fold2,0.7005291005291006,0.6756499041718667,47,crema-d
fold3,0.6454720616570327,0.6530702246127953,23,iemocap_crema-d
fold3,0.5725677830940988,0.5157435356746554,23,iemocap
fold3,0.6946236559139785,0.6955278103737879,23,crema-d
fold4,0.6553825321597834,0.6290480452996892,40,iemocap_crema-d
fold4,0.5842696629213483,0.5754103920770587,40,iemocap
fold4,0.6956521739130435,0.6241104120447514,40,crema-d
fold5,0.6530249110320284,0.6524112375691216,90,iemocap_crema-d
fold5,0.5991792065663475,0.517787818779837,90,iemocap
fold5,0.694240837696335,0.638155108970601,90,crema-d
average,0.6651942139480397,0.6656191450871972,90,iemocap_crema-d
average,0.6235692451217985,0.5839693698445874,90,iemocap
average,0.6922286658056135,0.6596320383420506,90,crema-d
