,acc,uar
fold1,0.49,0.49551860427978284
fold2,0.5838888888888889,0.5706332292647928
fold3,0.519,0.5168543709131939
fold4,0.4985,0.4978909240732666
fold5,0.5665,0.5640947992363684
average,0.5315777777777778,0.528998385553481
