,acc,rec,epoch,dataset
fold1,0.6435963777490298,0.6206162638467763,82,iemocap_crema-d
fold1,0.6026871401151631,0.6220279867800843,82,iemocap
fold1,0.6643902439024391,0.5868033717907151,82,crema-d
fold2,0.6854237288135593,0.6705348181826964,73,iemocap_crema-d
fold2,0.6679245283018868,0.6790095072129356,73,iemocap
fold2,0.6952380952380952,0.6459732043886877,73,crema-d
fold3,0.6589595375722543,0.643585320116222,75,iemocap_crema-d
fold3,0.5789473684210527,0.5621641173301364,75,iemocap
fold3,0.7129032258064516,0.6415375736196958,75,crema-d
fold4,0.6506431956668923,0.6580244426893412,78,iemocap_crema-d
fold4,0.6086142322097379,0.6263346221679555,78,iemocap
fold4,0.6744432661717922,0.65658641294752,78,crema-d
fold5,0.6447212336892052,0.637988043199047,88,iemocap_crema-d
fold5,0.5554035567715458,0.5712664824926201,88,iemocap
fold5,0.7130890052356021,0.6621306111152153,88,crema-d
average,0.6566688146981882,0.6461497776068166,88,iemocap_crema-d
average,0.6027153651638772,0.6121605431967464,88,iemocap
average,0.692012767270876,0.6386062347723668,88,crema-d
