,acc,rec,epoch,dataset
fold1,0.7151219512195122,0.614903650053964,89,crema-d
fold2,0.6857142857142857,0.6074992314232118,84,crema-d
fold3,0.710752688172043,0.6537550891225132,74,crema-d
fold4,0.7232237539766702,0.614178178758282,82,crema-d
fold5,0.6827225130890052,0.5964284180209536,76,crema-d
average,0.7035070384343033,0.6173529134757849,76,crema-d
