,acc,rec,epoch,dataset
fold1,0.6791720569210866,0.6364885954386073,78,iemocap_crema-d
fold1,0.6583493282149712,0.6225951211982964,78,iemocap
fold1,0.6897560975609756,0.6063823158009545,78,crema-d
fold2,0.6779661016949152,0.6667260429085701,97,iemocap_crema-d
fold2,0.6415094339622641,0.6418300425296709,97,iemocap
fold2,0.6984126984126984,0.6440166816114076,97,crema-d
fold3,0.6576750160565189,0.6285635987026539,61,iemocap_crema-d
fold3,0.5709728867623605,0.5182948346053257,61,iemocap
fold3,0.7161290322580646,0.6137230174992477,61,crema-d
fold4,0.6459038591740014,0.6066306071552948,79,iemocap_crema-d
fold4,0.5749063670411985,0.5366258847580686,79,iemocap
fold4,0.6861081654294804,0.6161740185595,79,crema-d
fold5,0.6500593119810202,0.6320049326679442,62,iemocap_crema-d
fold5,0.6210670314637483,0.5689017735132481,62,iemocap
fold5,0.6722513089005235,0.6090769301298005,62,crema-d
average,0.6621552691655085,0.6340827553746141,62,iemocap_crema-d
average,0.6133610094889084,0.5776495313209219,62,iemocap
average,0.6925314605123485,0.6178745927201821,62,crema-d
