,acc,rec,epoch,dataset
fold1,0.6510752688172043,0.6607567861473564,59,msp-improv_crema-d
fold1,0.5700598802395209,0.5855820484868735,59,msp-improv
fold1,0.7170731707317073,0.7135110677861604,59,crema-d
fold2,0.6208842897460018,0.5933505219310093,59,msp-improv_crema-d
fold2,0.54614733276884,0.5160412373537904,59,msp-improv
fold2,0.7142857142857143,0.668416210665202,59,crema-d
fold3,0.6717709720372836,0.6394417927349931,87,msp-improv_crema-d
fold3,0.5297202797202797,0.5176593312697684,87,msp-improv
fold3,0.7591397849462366,0.7020856343832519,87,crema-d
fold4,0.6546916890080429,0.6245286620596631,81,msp-improv_crema-d
fold4,0.56941431670282,0.566221657130748,81,msp-improv
fold4,0.7380699893955461,0.6670203196128822,81,crema-d
fold5,0.6123456790123457,0.5949500336839642,79,msp-improv_crema-d
fold5,0.48878504672897194,0.4526367500671825,79,msp-improv
fold5,0.7507853403141361,0.7159712800331874,79,crema-d
average,0.6421535797241756,0.6226055593113973,79,msp-improv_crema-d
average,0.5408253712320865,0.5276282048616726,79,msp-improv
average,0.7358707999346681,0.6934009024961367,79,crema-d
