,acc,uar
fold1,0.7427777777777778,0.752037444454532
fold2,0.7983333333333333,0.7867159359085828
fold3,0.793,0.7925566809068945
fold4,0.7795,0.7784978238607271
fold5,0.861,0.8604790706605223
average,0.7949222222222222,0.7940573911582517
