,acc,uar
fold1,0.9438888888888889,0.9491231072809279
fold2,0.9377777777777778,0.9310599602159704
fold3,0.951,0.951320056924611
fold4,0.914,0.9148261955060495
fold5,0.9685,0.9688022376077764
average,0.9430333333333334,0.943026311507067
