,acc,uar
fold1,0.879375,0.8820842694082132
fold2,0.783125,0.787093118674534
fold3,0.854375,0.8552638774952146
fold4,0.833125,0.8349673943108424
fold5,0.85,0.8452785923753665
average,0.8400000000000001,0.8409374504528341
