,acc,uar
fold1,0.9255555555555556,0.9313662428663319
fold2,0.9283333333333333,0.9197973746894481
fold3,0.909,0.9074262461851474
fold4,0.9145,0.9131979695431471
fold5,0.94,0.94
average,0.9234777777777777,0.9223575666568149
