,acc,uar
fold1,0.9025,0.9019357743097238
fold2,0.801875,0.7993072228891557
fold3,0.81875,0.8209579667644183
fold4,0.789375,0.7926672920575359
fold5,0.816875,0.8188252195131864
average,0.8258749999999999,0.8267386951068041
