,acc,uar
fold1,0.8571428571428571,0.8528181227858194
fold2,0.8514285714285714,0.8498113269223304
fold3,0.8564285714285714,0.8513935883466193
fold4,0.8492857142857143,0.8497012147335423
fold5,0.8164285714285714,0.8110447158824159
average,0.8461428571428572,0.8429537937341454
