,acc,uar,epoch,dataset
fold1,0.7424390243902439,0.7137793376199177,191,crema-d
fold2,0.7291005291005291,0.6730769125623305,131,crema-d
fold3,0.7451612903225806,0.7529099533788959,192,crema-d
fold4,0.7476139978791092,0.718669716513949,182,crema-d
fold5,0.7476439790575916,0.7265351675472933,165,crema-d
average,0.742391764150011,0.7169942175244772,165,crema-d
