,acc,uar
fold1,0.8744444444444445,0.8839944491007268
fold2,0.8722222222222222,0.8588655232215281
fold3,0.826,0.8216253443526171
fold4,0.827,0.8288704586098876
fold5,0.889,0.8888369995329958
average,0.8577333333333333,0.856438554963551
