,acc,rec,epoch,dataset
fold1,0.7970731707317074,0.7873443081834164,97,crema-d
fold2,0.7915343915343915,0.7751079917867136,95,crema-d
fold3,0.8021505376344086,0.7580330235089979,59,crema-d
fold4,0.7804878048780488,0.7310001561632326,75,crema-d
fold5,0.8094240837696335,0.7495930196275862,46,crema-d
average,0.7961339977096379,0.7602156998539893,46,crema-d
