,acc,uar,epoch,dataset
fold1,0.5220729366602687,0.5524101874546689,151,iemocap
fold2,0.7622641509433963,0.7758139749121002,96,iemocap
fold3,0.529505582137161,0.5102745933371154,184,iemocap
fold4,0.599250936329588,0.5668768332561436,185,iemocap
fold5,0.6060191518467852,0.5668399830220713,169,iemocap
average,0.6038225515834399,0.5944431143964197,169,iemocap
