,acc,uar,epoch,dataset
fold1,0.5940119760479042,0.42835062968903026,114,msp-improv
fold2,0.5436071126164268,0.5123464559124716,189,msp-improv
fold3,0.5472027972027972,0.44205588150402714,111,msp-improv
fold4,0.5553145336225597,0.504158720067811,196,msp-improv
fold5,0.4570093457943925,0.3740688194544783,189,msp-improv
average,0.539429153056816,0.45219610132556365,189,msp-improv
