,acc,rec,epoch,dataset
fold1,0.6507115135834411,0.6340680930028093,150,iemocap_crema-d
fold1,0.6641074856046065,0.668604051031181,150,iemocap
fold1,0.6439024390243903,0.596964081606947,150,crema-d
fold2,0.6508474576271186,0.6462900837712008,121,iemocap_crema-d
fold2,0.6226415094339622,0.5519101667628099,121,iemocap
fold2,0.6666666666666666,0.6304954105480434,121,crema-d
fold3,0.6634553628773282,0.6422739186202009,125,iemocap_crema-d
fold3,0.5964912280701754,0.562215942540916,125,iemocap
fold3,0.7086021505376344,0.6687598645301343,125,crema-d
fold4,0.6567366283006093,0.6377213699335353,173,iemocap_crema-d
fold4,0.5861423220973783,0.6010293133856353,173,iemocap
fold4,0.6967126193001061,0.6332756729818169,173,crema-d
fold5,0.6257413997627521,0.6330084868255689,84,iemocap_crema-d
fold5,0.5978112175102599,0.5892697420183031,84,iemocap
fold5,0.6471204188481675,0.6441860308541351,84,crema-d
average,0.6494984724302499,0.638672390430663,84,iemocap_crema-d
average,0.6134387525432764,0.5946058431477691,84,iemocap
average,0.6726008588753929,0.6347362121042154,84,crema-d
