,acc,uar
fold1,0.96875,0.9687312011425018
fold2,0.926875,0.9273180215548499
fold3,0.93,0.9319840389879666
fold4,0.921875,0.9227065826330532
fold5,0.938125,0.9385142907154109
average,0.937125,0.9378508270067565
