,acc,uar
fold1,0.51,0.5100499032259272
fold2,0.5533333333333333,0.5347035969419727
fold3,0.567,0.5631452581032412
fold4,0.556,0.5576352965181175
fold5,0.545,0.5459680621355184
average,0.5462666666666667,0.5423004233849553
