,acc,uar
fold1,0.5285714285714286,0.5194252503487959
fold2,0.49357142857142855,0.4873678989267941
fold3,0.5264285714285715,0.5237317430450426
fold4,0.5528571428571428,0.5490493720180846
fold5,0.5071428571428571,0.5063562058340559
average,0.5217142857142857,0.5171860940345546
