,acc,uar
fold1,0.8133333333333334,0.83025
fold2,0.7911111111111111,0.76625
fold3,0.683,0.683
fold4,0.723,0.7230000000000001
fold5,0.784,0.784
average,0.7588888888888888,0.7573000000000001
