,acc,uar
fold1,0.8171428571428572,0.809958120438707
fold2,0.8192857142857143,0.8160155618452369
fold3,0.8071428571428572,0.8051470588235294
fold4,0.8471428571428572,0.8435940440572658
fold5,0.8107142857142857,0.806643207331795
average,0.8202857142857143,0.8162715984993067
