,acc,uar,epoch,dataset
fold1,0.5766961651917404,0.5283120109238676,184,iemocap_msp-improv
fold2,0.5885447106954997,0.5329116637733364,160,iemocap_msp-improv
fold3,0.5421184320266889,0.5077725804956651,194,iemocap_msp-improv
fold4,0.573489010989011,0.5346038144057765,176,iemocap_msp-improv
fold5,0.5397001665741255,0.4942537266301512,181,iemocap_msp-improv
average,0.564109697095413,0.5195707592457592,181,iemocap_msp-improv
