,acc,uar,epoch,dataset
fold1,0.6442432082794308,0.6264902864022908,190,iemocap_crema-d
fold2,0.6583050847457627,0.6494860781297948,166,iemocap_crema-d
fold3,0.6544637122671805,0.6427646454990303,190,iemocap_crema-d
fold4,0.6702775897088693,0.6290420813721987,198,iemocap_crema-d
fold5,0.6405693950177936,0.6388470071167888,151,iemocap_crema-d
average,0.6535717980038074,0.6373260197040207,151,iemocap_crema-d
