,acc,uar,epoch,dataset
fold1,0.6926829268292682,0.622332387481524,196,crema-d
fold2,0.6931216931216931,0.6219217409575781,195,crema-d
fold3,0.7301075268817204,0.6484412535572197,169,crema-d
fold4,0.7264050901378579,0.621019820115035,196,crema-d
fold5,0.7130890052356021,0.6742764773492017,161,crema-d
average,0.7110812484412283,0.6375983358921118,161,crema-d
