,acc,uar
fold1,0.8233333333333334,0.8242326800287881
fold2,0.8016666666666666,0.7920405664933343
fold3,0.7975,0.7971307540920655
fold4,0.7595,0.764737805813041
fold5,0.816,0.8155046808527664
average,0.7996,0.798729297455999
