,acc,uar
fold1,0.625,0.609375
fold2,0.7534246575342466,0.7484962406015038
fold3,0.7123287671232876,0.706766917293233
fold4,0.6712328767123288,0.670045045045045
fold5,0.6575342465753424,0.6436651583710407
average,0.6839041095890411,0.6756696722621645
